time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-21 00:00:00+00:00,60,24,0,0
2026-04-22 00:00:00+00:00,76,25,0,0
2026-04-23 00:00:00+00:00,93,27,0,0
2026-04-24 00:00:00+00:00,67,26,0,0
2026-04-25 00:00:00+00:00,61,24,0,0
2026-04-26 00:00:00+00:00,39,8,0,0
2026-04-27 00:00:00+00:00,24,5,0,0
2026-04-28 00:00:00+00:00,31,7,0,0
2026-04-29 00:00:00+00:00,25,6,0,0
2026-04-30 00:00:00+00:00,32,7,0,0
2026-05-01 00:00:00+00:00,36,7,0,0
2026-05-02 00:00:00+00:00,44,10,0,0
2026-05-03 00:00:00+00:00,41,10,0,0
2026-05-04 00:00:00+00:00,43,11,0,0
