time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-20 00:00:00+00:00,3,2,0,0
2023-11-24 00:00:00+00:00,0,0,3,1
2023-11-27 00:00:00+00:00,0,0,3,2
2023-12-01 00:00:00+00:00,5,5,0,0
